invoice_id,issue_date,customer_id,customer_name,item_description,qty,unit_price,total,status
INV-02811,2023-13-19,C-104,Umbrella Corp,Cloud Storage,5,20.00,100.00,Processing
INV-02812,2023-05-07,C-102,Soylent Corp,API Access,3,500.00,1500.00,Pending
INV-02813,2023-03-19,C-101,globex inc,Server Setup,5,1200.50,6002.50,Cancelled
INV-02814,2023-02-05,C-109,Hooli,Server Setup,1,1200.50,1200.50,Paid
INV-02815,2023-07-14,C-107,cyberdyne,Front-end dev,1,50.00,50.00,Paid
INV-02816,24/04/2023,C-102,Soylent Corp,API Access,5,500.00,2500.00,Pending
INV-02817,2023-02-16,C-104,Umbrella Corp,Consultoria Data,3,1500.00,4500.00,Cancelled
INV-02818,2023/12/21,C-107,cyberdyne,Front-end dev,14,50.00,700.00,Cancelled
INV-02819,2023/11/20,C-109,Hooli,Front-end dev,20,50.00,1000.00,Pending
INV-02820,2023-04-28,C-110,Dharma Initiative,Licencia Software,19,5000.00,95000.00,Processing
INV-02821,2023-12-24,C-108,Massive Dynamic,API Access,1,500.00,500.00,REFUNDED
INV-02822,2023-06-25,C-107,Cyberdyne,Server Setup,14,1200.50,16807.00,Pending
INV-02823,2023-03-26,C-100,Acme Corp,Consultoria Data,7,1500.00,10500.00,Cancelled
INV-02824,2023-02-15,C-103,Initech,Licencia Software,1,5000.00,5000.00,Paid
INV-02825,2023-12-09,C-109,Hooli,API Access,8,500.00,4000.00,Paid
INV-02826,2023-12-21,C-102,Soylent Corp,Server Setup,13,1200.50,15606.50,REFUNDED
INV-02827,2023-06-22,C-106,Wayne Ent,Consultoria Data,8,1500.00,NULL,Processing
INV-02828,2023-09-10,C-105,Stark Ind,Consultoria Data,5,1500.00,7500.00,Pending
INV-02829,2023-07-30,C-100,Acme Corp,API Access,18,500.00,9000.00,Cancelled
INV-02830,2023-07-19,C-107,Cyberdyne,Front-end dev,2,$ 50.00,100.00,Cancelled
INV-02831,2023-03-20,C-103,Initech,Consultoria Data,14,1500.00,21000.00,Processing
INV-02832,2023-07-27,C-103,INITECH,Server Setup,11,1200.50,13205.50,Processing
INV-02833,02/02/2023,C-109,Hooli,Audit Service,15,2000.00,30000.00,Pending
INV-02834,2023-05-20,C-107,Cyberdyne,Audit Service,13,$ 2000.00,26000.00,Paid
INV-02835,2023-11-19,C-102,soylent corp,Cloud Storage,11,USD 20.00,220.00,Paid
INV-02836,2023-05-17,C-102,Soylent Corp,Front-end dev,20,$ 50.00,1000.00,Paid
INV-02837,2023-07-01,C-109,Hooli,API Access,4,$ 500.00,2000.00,Processing
INV-02838,2023-06-18,C-103,Initech,Audit Service,4,2000.00,8000.00,Processing
INV-02839,2023-09-24,C-106,Wayne Ent,Front-end dev,18,50.00,900.00,REFUNDED
INV-02840,2023-10-22,C-107,Cyberdyne,Audit Service,18,2000.00,36000.00,REFUNDED
INV-02841,2023/09/24,C-100,Acme Corp,Licencia Software,11,5000.00,55000.00,Processing
INV-02842,21/09/2023,C-107,Cyberdyne,Consultoria Data,18,1500.00,27000.00,Cancelled
INV-02843,2023-07-14,C-107,Cyberdyne,Audit Service,2,2000.00,4000.00,Paid
INV-02844,2023-12-28,C-106,Wayne Ent,Audit Service,19,2000.00,38000.00,Paid
INV-02845,2023-07-29,C-102,SOYLENT CORP,Cloud Storage,12,20.00,240.00,Processing
INV-02846,2023-06-01,C-100,Acme Corp,Licencia Software,12,5000.00,60000.00,Pending
INV-02847,2023-01-13,C-100,Acme Corp,Front-end dev,17,50.00,850.00,Pending
INV-02848,02/02/2023,C-100,Acme Corp,Front-end dev,20,50.00,1000.00,Processing
INV-02849,2023-12-05,C-110,Dharma Initiative,Server Setup,12,1200.50,14406.00,Cancelled
INV-02850,2023-01-19,C-110,Dharma Initiative,Mantenimiento,12,100.00,1200.00,REFUNDED
INV-02851,2023-12-08,C-106,Wayne Ent,Licencia Software,2,5000.00,10000.00,REFUNDED
INV-02852,2023-07-27,C-102,soylent corp,Licencia Software,11,5000.00,NULL,Pending
INV-02853,2023-11-20,C-104,umbrella corp,Mantenimiento,19,100.00,1900.00,REFUNDED
INV-02854,2023-03-13,C-107,Cyberdyne,Cloud Storage,11,20.00,220.00,Processing
INV-02855,2023-09-10,C-100,acme corp,Mantenimiento,6,100.00,600.00,Cancelled
INV-02856,2023-08-16,C-107,CYBERDYNE,Front-end dev,5,50.00,250.00,REFUNDED
INV-02857,2023-02-01,C-100,Acme Corp,Audit Service,12,2000.00,24000.00,Pending
INV-02858,18/04/2023,C-103,,Front-end dev,10,50.00,500.00,Paid
INV-02859,2023-04-11,C-101,Globex Inc,Cloud Storage,18,20.00,360.00,Pending
INV-02860,01/03/2023,C-103,Initech,Cloud Storage,4,$ 20.00,80.00,Paid
INV-02861,25/08/2023,C-106,Wayne Ent,Licencia Software,18,5000.00,90000.00,REFUNDED
INV-02862,2023-06-16,C-104,Umbrella Corp,Consultoria Data,13,1500.00,19500.00,Pending
INV-02863,13/03/2023,C-106,,Audit Service,7,2000.00,14000.00,Paid
INV-02864,2023-07-05,C-106,wayne ent,API Access,10,500.00,5000.00,Cancelled
INV-02865,11/08/2023,C-104,Umbrella Corp,API Access,7,$ 500.00,3500.00,Cancelled
INV-02866,2023-04-10,C-110,Dharma Initiative,Consultoria Data,19,1500.00,28500.00,Paid
INV-02867,2023-05-08,C-105,Stark Ind,Front-end dev,17,50.00,850.00,Pending
INV-02868,2023-11-02,C-105,Stark Ind,Audit Service,19,2000.00,38000.00,REFUNDED
INV-02869,2023-03-16,C-100,Acme Corp,Mantenimiento,4,100.00,400.00,Paid
INV-02870,09/04/2023,C-103,initech,API Access,9,500.00,4500.00,Processing
INV-02871,13/09/2023,C-107,Cyberdyne,API Access,17,500.00,8500.00,REFUNDED
INV-02872,2023/02/15,C-105,Stark Ind,Consultoria Data,19,USD 1500.00,28500.00,Processing
INV-02873,2023-10-18,C-105,Stark Ind,Front-end dev,4,50.00,200.00,Pending
INV-02874,2023-01-28,C-110,dharma initiative,Mantenimiento,2,100.00,200.00,Processing
INV-02875,2023-09-21,C-100,Acme Corp,API Access,9,$ 500.00,4500.00,Cancelled
INV-02876,2023-10-03,C-104,,Licencia Software,4,$ 5000.00,20000.00,Paid
INV-02877,2023-03-06,C-105,Stark Ind,Front-end dev,19,50.00,950.00,Cancelled
INV-02878,09/08/2023,C-104,Umbrella Corp,Cloud Storage,14,20.00,280.00,Pending
INV-02879,20/12/2023,C-108,,Server Setup,4,1200.50,4802.00,Cancelled
INV-02880,2023-07-14,C-106,Wayne Ent,Front-end dev,17,50.00,850.00,Processing
INV-02881,2023/05/19,C-109,Hooli,Server Setup,14,1200.50,16807.00,Pending
INV-02882,19/09/2023,C-109,Hooli,Server Setup,10,1200.50,12005.00,Processing
INV-02883,2023-06-27,C-101,Globex Inc,Cloud Storage,20,20.00,400.00,REFUNDED
INV-02884,2023-07-03,C-106,Wayne Ent,Server Setup,11,1200.50,13205.50,Pending
INV-02885,2023-10-19,C-103,Initech,Consultoria Data,15,1500.00,22500.00,Cancelled
INV-02886,2023-06-19,C-107,cyberdyne,Licencia Software,7,5000.00,35000.00,Pending
INV-02887,2023-10-14,C-104,Umbrella Corp,Server Setup,7,1200.50,8403.50,Processing
INV-02888,2023-10-13,C-104,Umbrella Corp,Server Setup,16,1200.50,19208.00,Processing
INV-02889,2023-11-11,C-109,Hooli,Audit Service,5,2000.00,10000.00,Cancelled
INV-02890,2023-04-18,C-102,Soylent Corp,Cloud Storage,17,20.00,340.00,Processing
INV-02891,2023-05-30,C-104,Umbrella Corp,Cloud Storage,17,20.00,340.00,Pending
INV-02892,2023-10-18,C-105,,Server Setup,5,1200.50,6002.50,Cancelled
INV-02893,2023/01/08,C-105,Stark Ind,Consultoria Data,5,1500.00,7500.00,Processing
INV-02894,2023-04-28,C-110,Dharma Initiative,Front-end dev,11,50.00,550.00,Processing
INV-02895,2023-05-19,C-103,Initech,API Access,12,500.00,6000.00,REFUNDED
INV-02896,2023/02/11,C-108,Massive Dynamic,Audit Service,11,2000.00,22000.00,Paid
INV-02897,2023/04/14,C-108,Massive Dynamic,Licencia Software,3,5000.00,15000.00,Paid
INV-02898,2023-13-9,C-101,Globex Inc,Cloud Storage,8,20.00,160.00,REFUNDED
INV-02899,25/01/2023,C-110,Dharma Initiative,API Access,11,500.00,5500.00,Processing
INV-02900,2023-12-14,C-106,Wayne Ent,Mantenimiento,11,100.00,1100.00,Paid
INV-02901,2023-11-17,C-106,Wayne Ent,Audit Service,3,2000.00,6000.00,REFUNDED
INV-02902,2023-09-11,C-105,Stark Ind,Licencia Software,8,5000.00,40000.00,Pending
INV-02903,2023-02-27,C-106,Wayne Ent,Licencia Software,4,5000.00,20000.00,REFUNDED
,2023-03-01,C-109,Hooli,API Access,1,500.00,500.00,Pending
INV-02905,2023/03/01,C-100,Acme Corp,Audit Service,13,2000.00,NULL,REFUNDED
INV-02906,2023-01-17,C-101,Globex Inc,Front-end dev,15,50.00,750.00,Processing
INV-02907,2023-05-05,C-101,Globex Inc,Cloud Storage,6,20.00,120.00,Cancelled
INV-02908,2023-03-16,C-109,Hooli,Audit Service,16,2000.00,32000.00,Cancelled
INV-02909,2023/01/31,C-109,HOOLI,Server Setup,14,1200.50,16807.00,REFUNDED
INV-02910,2023-01-31,C-102,Soylent Corp,API Access,4,500.00,2000.00,Cancelled
INV-02911,2023-06-28,C-110,Dharma Initiative,Cloud Storage,3,20.00,60.00,Cancelled
INV-02912,2023-08-31,C-103,Initech,Server Setup,9,1200.50,10804.50,REFUNDED
INV-02913,2023-08-11,C-102,Soylent Corp,Audit Service,8,2000.00,16000.00,Paid
INV-02914,2023-05-14,C-106,Wayne Ent,Cloud Storage,4,20.00,80.00,Paid
INV-02915,2023-09-26,C-103,Initech,Audit Service,14,2000.00,28000.00,Processing
INV-02916,2023/05/31,C-107,Cyberdyne,Mantenimiento,19,100.00,1900.00,Cancelled
INV-02917,21/09/2023,C-108,Massive Dynamic,Mantenimiento,16,100.00,1599.00,REFUNDED
INV-02918,2023-11-19,C-105,Stark Ind,Cloud Storage,14,20.00,280.00,Paid
INV-02919,10/11/2023,C-104,Umbrella Corp,Licencia Software,4,5000.00,20000.00,Cancelled
INV-02920,2023-09-07,C-110,Dharma Initiative,API Access,4,500.00,2000.00,Processing
INV-02921,2023-06-23,C-101,Globex Inc,Cloud Storage,5,USD 20.00,100.00,Cancelled
INV-02922,10/03/2023,C-107,Cyberdyne,Consultoria Data,13,1500.00,NULL,Paid
INV-02923,2023-11-05,C-107,Cyberdyne,Cloud Storage,3,20.00,60.00,Processing
INV-02924,2023/01/09,C-102,soylent corp,Cloud Storage,3,20.00,60.00,Cancelled
INV-02925,2023-07-20,C-110,dharma initiative,Audit Service,20,2000.00,40000.00,Processing
INV-02926,2023-09-19,C-105,Stark Ind,Cloud Storage,4,20.00,79.00,REFUNDED
INV-02927,2023/07/11,C-103,Initech,Mantenimiento,5,100.00,500.00,REFUNDED
INV-02928,2023-08-05,C-101,Globex Inc,Server Setup,7,1200.50,8403.50,Pending
INV-02929,20/03/2023,C-100,Acme Corp,Consultoria Data,6,1500.00,9000.00,Processing
INV-02930,2023-11-04,C-101,Globex Inc,Server Setup,18,1200.50,21609.00,REFUNDED
INV-02931,08/10/2023,C-108,Massive Dynamic,Licencia Software,2,5000.00,10000.00,Processing
INV-02932,2023-07-12,C-109,Hooli,API Access,14,500.00,7000.00,Pending
INV-02933,2023-12-18,C-104,Umbrella Corp,Server Setup,5,USD 1200.50,6002.50,Pending
INV-02934,2023-08-30,C-102,Soylent Corp,API Access,3,500.00,1500.00,Pending
INV-02935,2023-09-20,C-100,Acme Corp,Consultoria Data,9,1500.00,13500.00,Processing
INV-02936,2023-07-26,C-105,Stark Ind,Front-end dev,10,50.00,500.00,Processing
INV-02937,2023-03-27,C-104,,Licencia Software,11,5000.00,55000.00,Processing
INV-02938,2023-06-17,C-102,Soylent Corp,Audit Service,3,2000.00,6000.00,Processing
INV-02939,14/06/2023,C-102,Soylent Corp,Front-end dev,14,50.00,700.00,REFUNDED
INV-02940,2023-13-10,C-105,Stark Ind,Licencia Software,9,5000.00,45000.00,Pending
INV-02941,2023-04-13,C-108,Massive Dynamic,Server Setup,4,1200.50,4802.00,Pending
INV-02942,2023-03-05,C-107,Cyberdyne,Cloud Storage,13,20.00,260.00,Paid
INV-02943,2023-08-07,C-105,Stark Ind,Server Setup,8,1200.50,9604.00,REFUNDED
INV-02944,2023-12-15,C-108,Massive Dynamic,Audit Service,11,2000.00,22000.00,Cancelled
INV-02945,2023/12/15,C-107,cyberdyne,Mantenimiento,10,100.00,1000.00,REFUNDED
INV-02946,2023-03-17,C-103,Initech,Cloud Storage,7,20.00,140.00,Pending
INV-02947,2023-07-16,C-108,Massive Dynamic,Cloud Storage,20,20.00,400.00,REFUNDED
INV-02948,2023-13-23,C-107,Cyberdyne,Mantenimiento,18,100.00,1800.00,Pending
INV-02949,2023-03-01,C-104,Umbrella Corp,Server Setup,8,1200.50,9604.00,Paid
INV-02950,2023-10-05,C-104,Umbrella Corp,Consultoria Data,7,1500.00,10500.00,Pending
INV-02951,2023/11/26,C-104,Umbrella Corp,Cloud Storage,18,20.00,360.00,REFUNDED
INV-02952,2023-11-16,C-103,,Mantenimiento,3,$ 100.00,300.00,Processing
INV-02953,2023-12-31,C-107,Cyberdyne,Mantenimiento,15,100.00,1500.00,Pending
INV-02954,2023-11-20,C-101,Globex Inc,Mantenimiento,3,100.00,300.00,Cancelled
INV-02955,2023-03-23,C-106,Wayne Ent,Licencia Software,17,5000.00,85000.00,Paid
INV-02956,2023-08-26,C-102,Soylent Corp,Mantenimiento,17,100.00,1700.00,Pending
INV-02957,2023-11-07,C-102,soylent corp,API Access,18,500.00,9000.00,Paid
INV-02958,2023-06-10,C-101,Globex Inc,Audit Service,14,2000.00,28000.00,Pending
INV-02959,2023-05-27,C-106,,Licencia Software,7,5000.00,35000.00,REFUNDED
INV-02960,2023-06-29,C-100,acme corp,Cloud Storage,20,20.00,400.00,Pending
INV-02961,2023-08-05,C-106,WAYNE ENT,Audit Service,9,2000.00,18000.00,Paid
INV-02962,2023-07-06,C-103,Initech,Licencia Software,15,USD 5000.00,75000.00,Paid
INV-02963,2023-09-16,C-110,Dharma Initiative,Front-end dev,14,50.00,700.00,Cancelled
INV-02964,2023-09-03,C-100,Acme Corp,Mantenimiento,11,100.00,1100.00,Cancelled
INV-02965,2023/09/19,C-103,Initech,Consultoria Data,18,1500.00,27000.00,Processing
INV-02966,2023-06-11,C-107,Cyberdyne,Front-end dev,2,50.00,100.00,Paid
INV-02967,2023-04-30,C-109,,Consultoria Data,5,$ 1500.00,7500.00,Cancelled
INV-02968,2023-09-28,C-109,Hooli,Front-end dev,14,50.00,700.00,Cancelled
INV-02969,2023-05-02,C-109,Hooli,Cloud Storage,13,USD 20.00,260.00,Cancelled
INV-02970,2023-12-23,C-108,Massive Dynamic,Audit Service,14,2000.00,28000.00,REFUNDED
INV-02971,2023-11-19,C-104,Umbrella Corp,Mantenimiento,15,100.00,1500.00,Cancelled
INV-02972,2023-05-16,C-109,Hooli,Mantenimiento,12,$ 100.00,1200.00,Cancelled
INV-02973,2023-07-25,C-101,Globex Inc,Licencia Software,9,5000.00,45000.00,Paid
INV-02974,01/02/2023,C-107,CYBERDYNE,Cloud Storage,1,20.00,20.00,Cancelled
INV-02975,2023-11-15,C-107,Cyberdyne,Cloud Storage,11,20.00,220.00,Processing
INV-02976,2023-05-12,C-109,Hooli,Front-end dev,14,50.00,700.00,Processing
INV-02977,2023-03-21,C-106,Wayne Ent,Mantenimiento,18,$ 100.00,1800.00,Paid
INV-02978,2023/10/11,C-110,Dharma Initiative,Audit Service,2,USD 2000.00,4000.00,Processing
INV-02979,2023-12-13,C-108,Massive Dynamic,API Access,1,500.00,500.00,Paid
INV-02980,2023-10-16,C-110,Dharma Initiative,API Access,5,500.00,2500.00,Pending
INV-02981,2023-03-22,C-107,Cyberdyne,Cloud Storage,6,20.00,120.00,Cancelled
INV-02982,2023-10-15,C-103,Initech,API Access,20,500.00,10000.00,Cancelled
INV-02983,2023-04-08,C-110,dharma initiative,Audit Service,14,$ 2000.00,28000.00,REFUNDED
INV-02984,2023-10-19,C-107,Cyberdyne,Licencia Software,8,5000.00,40000.00,Cancelled
INV-02985,07/01/2023,C-106,Wayne Ent,Audit Service,1,USD 2000.00,2000.00,Processing
INV-02986,2023-08-05,C-104,Umbrella Corp,Server Setup,17,1200.50,20408.50,Paid
INV-02987,2023-06-27,C-103,Initech,Licencia Software,17,$ 5000.00,85000.00,Pending
INV-02988,2023-08-18,C-108,Massive Dynamic,Mantenimiento,5,100.00,500.00,REFUNDED
INV-02989,2023-08-26,C-109,Hooli,Licencia Software,4,5000.00,20000.00,Cancelled
INV-02990,2023-09-11,C-102,Soylent Corp,Mantenimiento,9,100.00,900.00,Cancelled
INV-02991,2023/10/13,C-104,Umbrella Corp,Consultoria Data,18,1500.00,27000.00,Paid
INV-02992,2023-08-02,C-110,,Mantenimiento,1,100.00,NULL,REFUNDED
INV-02993,2023-11-08,C-110,Dharma Initiative,Front-end dev,1,50.00,50.00,Cancelled
INV-02994,2023-03-06,C-102,Soylent Corp,Audit Service,2,2000.00,4000.00,REFUNDED
INV-02995,2023-07-13,C-100,Acme Corp,Front-end dev,17,50.00,850.00,Processing
INV-02996,07/10/2023,C-104,Umbrella Corp,Licencia Software,2,5000.00,10000.00,Processing
INV-02997,2023/04/13,C-108,Massive Dynamic,Front-end dev,6,50.00,300.00,Pending
INV-02998,2023/11/21,C-106,Wayne Ent,API Access,11,500.00,5500.00,Processing
INV-02999,2023/01/16,C-109,hooli,Front-end dev,18,50.00,900.00,Pending
INV-03000,2023-03-02,C-102,Soylent Corp,Licencia Software,3,5000.00,15000.00,REFUNDED
INV-03001,2023-11-12,C-108,Massive Dynamic,API Access,8,500.00,4000.00,Processing
INV-03002,27/05/2023,C-103,,Consultoria Data,4,1500.00,6000.00,Paid
INV-03003,2023-08-13,C-100,Acme Corp,Audit Service,20,2000.00,40000.00,Processing
INV-03004,2023-10-22,C-103,Initech,Front-end dev,4,USD 50.00,200.00,Paid
INV-03005,2023-07-28,C-107,Cyberdyne,Server Setup,12,1200.50,14406.00,Processing
INV-03006,2023-03-22,C-102,Soylent Corp,Cloud Storage,3,20.00,59.00,Pending
INV-03007,2023-12-24,C-103,Initech,Server Setup,2,1200.50,NULL,Processing
INV-03008,2023/06/02,C-110,Dharma Initiative,Audit Service,10,2000.00,20000.00,Processing
INV-03009,2023-11-15,C-110,Dharma Initiative,Server Setup,17,1200.50,20408.50,REFUNDED
INV-03010,2023-07-22,C-108,Massive Dynamic,Mantenimiento,16,100.00,1600.00,Paid
INV-03011,2023-09-15,C-109,Hooli,API Access,1,USD 500.00,500.00,Pending
INV-03012,2023-04-19,C-107,Cyberdyne,Front-end dev,14,50.00,700.00,REFUNDED
INV-03013,2023-04-28,C-104,Umbrella Corp,API Access,7,$ 500.00,3500.00,Pending
INV-03014,2023-06-26,C-110,Dharma Initiative,Consultoria Data,13,1500.00,19500.00,Cancelled
INV-03015,2023-02-13,C-104,Umbrella Corp,API Access,15,500.00,7500.00,Cancelled
INV-03016,2023/10/25,C-104,Umbrella Corp,Server Setup,3,1200.50,3601.50,REFUNDED
INV-03017,2023-12-14,C-109,Hooli,Server Setup,1,1200.50,1200.50,REFUNDED
INV-03018,2023-08-10,C-107,Cyberdyne,Front-end dev,9,50.00,450.00,REFUNDED
INV-03019,2023-10-19,C-110,Dharma Initiative,Server Setup,11,1200.50,13205.50,Pending
INV-03020,2023-03-27,C-107,Cyberdyne,Licencia Software,5,5000.00,25000.00,Cancelled
INV-03021,2023/03/27,C-106,Wayne Ent,Server Setup,10,1200.50,12005.00,Cancelled
INV-03022,2023/09/18,C-100,Acme Corp,Cloud Storage,13,20.00,260.00,Cancelled
INV-03023,2023-08-07,C-108,Massive Dynamic,Cloud Storage,12,20.00,240.00,Processing
INV-03024,2023-02-11,C-105,Stark Ind,Front-end dev,20,50.00,1000.00,Processing
INV-03025,2023-03-30,C-105,Stark Ind,Cloud Storage,8,20.00,160.00,Pending
INV-03026,2023-12-15,C-108,Massive Dynamic,Licencia Software,3,5000.00,15000.00,Paid
INV-03027,2023/06/17,C-100,Acme Corp,Licencia Software,3,5000.00,15000.00,Cancelled
INV-03028,2023/01/31,C-110,Dharma Initiative,Audit Service,5,2000.00,10000.00,Cancelled
INV-03029,2023-09-05,C-106,,Front-end dev,15,50.00,750.00,Paid
INV-03030,2023-02-21,C-110,Dharma Initiative,Cloud Storage,13,20.00,260.00,Cancelled
INV-03031,2023-12-03,C-106,Wayne Ent,Cloud Storage,8,20.00,160.00,Pending
INV-03032,2023-13-7,C-106,Wayne Ent,Server Setup,18,1200.50,21609.00,Paid
INV-03033,2023-08-15,C-100,Acme Corp,Licencia Software,20,5000.00,100000.00,REFUNDED
INV-03034,23/09/2023,C-107,Cyberdyne,Cloud Storage,19,20.00,380.00,Processing
INV-03035,2023/04/29,C-103,initech,Cloud Storage,9,20.00,180.00,Pending
INV-03036,2023/03/13,C-109,Hooli,Audit Service,5,2000.00,10000.00,Pending
INV-03037,2023-05-31,C-109,HOOLI,API Access,11,$ 500.00,5500.00,Cancelled
INV-03038,2023/08/07,C-110,Dharma Initiative,Front-end dev,6,50.00,300.00,Processing
INV-03039,2023/08/26,C-104,Umbrella Corp,Front-end dev,7,50.00,350.00,Paid
INV-03040,30/01/2023,C-110,Dharma Initiative,Cloud Storage,2,$ 20.00,40.00,Pending
,2023-09-30,C-107,,Front-end dev,5,50.00,250.00,Cancelled
INV-03042,12/06/2023,C-109,Hooli,Server Setup,13,1200.50,15606.50,Paid
INV-03043,19/10/2023,C-100,Acme Corp,API Access,8,500.00,4000.00,Paid
INV-03044,2023-02-02,C-100,Acme Corp,Consultoria Data,14,1500.00,21000.00,Cancelled
INV-03045,09/12/2023,C-104,,Server Setup,18,1200.50,21609.00,REFUNDED
INV-03046,2023/02/28,C-104,Umbrella Corp,Consultoria Data,18,1500.00,27000.00,Processing
INV-03047,2023-05-14,C-109,Hooli,API Access,10,USD 500.00,5000.00,REFUNDED
INV-03048,2023-03-19,C-110,Dharma Initiative,Server Setup,8,$ 1200.50,9604.00,Paid
INV-03049,2023-12-28,C-100,Acme Corp,Licencia Software,4,5000.00,20000.00,REFUNDED
INV-03050,2023-12-28,C-103,Initech,Consultoria Data,20,1500.00,30000.00,Pending
INV-03051,2023/01/17,C-100,,Server Setup,11,$ 1200.50,13205.50,Cancelled
INV-03052,2023-06-24,C-105,Stark Ind,API Access,12,500.00,6000.00,Processing
INV-03053,2023-13-28,C-100,ACME CORP,Front-end dev,10,50.00,500.00,Pending
INV-03054,20/01/2023,C-108,Massive Dynamic,Front-end dev,6,50.00,300.00,REFUNDED
INV-03055,2023-10-08,C-100,Acme Corp,Cloud Storage,13,20.00,260.00,Cancelled
INV-03056,2023-01-24,C-110,Dharma Initiative,Consultoria Data,14,1500.00,21000.00,REFUNDED
INV-03057,2023-03-03,C-103,initech,Licencia Software,20,5000.00,100000.00,REFUNDED
INV-02852,2023-07-27,C-102,soylent corp,Licencia Software,11,5000.00,NULL,Pending
INV-03059,2023-08-04,C-104,Umbrella Corp,Consultoria Data,12,1500.00,18000.00,Paid
INV-03060,2023-12-23,C-106,Wayne Ent,Cloud Storage,11,USD 20.00,220.00,Cancelled
INV-03061,2023-02-28,C-106,wayne ent,Audit Service,3,2000.00,6000.00,Cancelled
INV-03062,2023-08-27,C-101,Globex Inc,Mantenimiento,5,100.00,500.00,REFUNDED
INV-03063,2023/03/19,C-103,Initech,Mantenimiento,13,USD 100.00,1300.00,Paid
INV-03064,2023-03-12,C-109,Hooli,Audit Service,14,2000.00,28000.00,Pending
INV-03065,22/12/2023,C-105,stark ind,Mantenimiento,11,100.00,1100.00,Paid
INV-03066,2023-05-27,C-108,,API Access,18,500.00,9000.00,Pending
INV-03067,2023-05-05,C-102,Soylent Corp,Consultoria Data,13,USD 1500.00,19500.00,Processing
INV-03068,2023-08-22,C-105,Stark Ind,Consultoria Data,3,USD 1500.00,4500.00,Paid
INV-03069,16/05/2023,C-107,CYBERDYNE,API Access,13,500.00,6500.00,Cancelled
INV-03070,2023-07-07,C-102,Soylent Corp,API Access,8,500.00,4000.00,Paid
INV-03071,2023-04-30,C-108,Massive Dynamic,Server Setup,20,1200.50,24010.00,Paid
INV-03072,2023-02-27,C-100,Acme Corp,Consultoria Data,11,1500.00,16500.00,REFUNDED
INV-03073,2023-09-24,C-105,Stark Ind,Consultoria Data,20,USD 1500.00,30000.00,Paid
INV-03074,29/11/2023,C-107,Cyberdyne,Server Setup,16,$ 1200.50,19208.00,Pending
INV-03075,2023-05-16,C-101,Globex Inc,Consultoria Data,17,1500.00,25500.00,Pending
INV-03076,18/06/2023,C-106,,Licencia Software,19,5000.00,95000.00,REFUNDED
INV-03077,2023-09-22,C-100,,Server Setup,9,1200.50,10804.50,Cancelled
INV-03078,09/12/2023,C-104,Umbrella Corp,Server Setup,4,1200.50,4802.00,REFUNDED
INV-03079,2023-01-14,C-110,DHARMA INITIATIVE,Consultoria Data,13,USD 1500.00,19500.00,REFUNDED
